prompt_id,variant_type,prompt_zh,seed,image_path,generated_success,runtime_seconds,needs_human_review,visible_binding_failure,observation,generated_success_numeric,scene_id,category,variant_type_spec,prompt_zh_spec,relation,expected_objects_json,absent_objects_json,language,language_name,generated_success_bool,positive_prompt,prompt_char_len,positive_clip_tokens,clip_tokens_over_77,clip_token_excess
S04_attribute_swap,attribute_swap,Un vase noir est au-dessous de une lampe rose.,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/fr/ChinesePromptRobustness/S04_attribute_swap_seed2026051802_00001_.png,True,8.034,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S04,spatial_color,attribute_swap,Un vase noir est au-dessous de une lampe rose.,below,"[{""name"": ""花瓶"", ""color"": ""黑色"", ""shape"": ""圆形"", ""count"": 1, ""x"": 0.5, ""y"": 0.74}, {""name"": ""灯"", ""color"": ""粉色"", ""shape"": ""三角形"", ""count"": 1, ""x"": 0.5, ""y"": 0.3}]",[],fr,French,True,"Un vase noir est au-dessous de une lampe rose., clean simple composition, best quality",46,22,False,0
S05_base,base,Deux pommes rouge sont à gauche de une poire verte.,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/fr/ChinesePromptRobustness/S05_base_seed2026051801_00001_.png,True,12.054,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S05,quantity_color,base,Deux pommes rouge sont à gauche de une poire verte.,left_of,"[{""name"": ""苹果"", ""color"": ""红色"", ""shape"": ""圆形"", ""count"": 2, ""x"": 0.34, ""y"": 0.52}, {""name"": ""梨"", ""color"": ""绿色"", ""shape"": ""圆形"", ""count"": 1, ""x"": 0.7, ""y"": 0.52}]",[],fr,French,True,"Deux pommes rouge sont à gauche de une poire verte., clean simple composition, best quality",51,23,False,0
S05_base,base,Deux pommes rouge sont à gauche de une poire verte.,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/fr/ChinesePromptRobustness/S05_base_seed2026051802_00001_.png,True,8.06,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S05,quantity_color,base,Deux pommes rouge sont à gauche de une poire verte.,left_of,"[{""name"": ""苹果"", ""color"": ""红色"", ""shape"": ""圆形"", ""count"": 2, ""x"": 0.34, ""y"": 0.52}, {""name"": ""梨"", ""color"": ""绿色"", ""shape"": ""圆形"", ""count"": 1, ""x"": 0.7, ""y"": 0.52}]",[],fr,French,True,"Deux pommes rouge sont à gauche de une poire verte., clean simple composition, best quality",51,23,False,0
S05_synonym,synonym,Veuillez générer une image simple : Deux pommes rouge sont à gauche de une poire verte.,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/fr/ChinesePromptRobustness/S05_synonym_seed2026051801_00001_.png,True,10.042,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S05,quantity_color,synonym,Veuillez générer une image simple : Deux pommes rouge sont à gauche de une poire verte.,left_of,"[{""name"": ""苹果"", ""color"": ""红色"", ""shape"": ""圆形"", ""count"": 2, ""x"": 0.34, ""y"": 0.52}, {""name"": ""梨"", ""color"": ""绿色"", ""shape"": ""圆形"", ""count"": 1, ""x"": 0.7, ""y"": 0.52}]",[],fr,French,True,"Veuillez générer une image simple : Deux pommes rouge sont à gauche de une poire verte., clean simple composition, best quality",87,36,False,0
S05_synonym,synonym,Veuillez générer une image simple : Deux pommes rouge sont à gauche de une poire verte.,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/fr/ChinesePromptRobustness/S05_synonym_seed2026051802_00001_.png,True,6.021,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S05,quantity_color,synonym,Veuillez générer une image simple : Deux pommes rouge sont à gauche de une poire verte.,left_of,"[{""name"": ""苹果"", ""color"": ""红色"", ""shape"": ""圆形"", ""count"": 2, ""x"": 0.34, ""y"": 0.52}, {""name"": ""梨"", ""color"": ""绿色"", ""shape"": ""圆形"", ""count"": 1, ""x"": 0.7, ""y"": 0.52}]",[],fr,French,True,"Veuillez générer une image simple : Deux pommes rouge sont à gauche de une poire verte., clean simple composition, best quality",87,36,False,0
S05_word_order,word_order,"À gauche de une poire verte, il y a deux pommes rouge.",2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/fr/ChinesePromptRobustness/S05_word_order_seed2026051801_00001_.png,True,8.031,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S05,quantity_color,word_order,"À gauche de une poire verte, il y a deux pommes rouge.",left_of,"[{""name"": ""苹果"", ""color"": ""红色"", ""shape"": ""圆形"", ""count"": 2, ""x"": 0.34, ""y"": 0.52}, {""name"": ""梨"", ""color"": ""绿色"", ""shape"": ""圆形"", ""count"": 1, ""x"": 0.7, ""y"": 0.52}]",[],fr,French,True,"À gauche de une poire verte, il y a deux pommes rouge., clean simple composition, best quality",54,26,False,0
S05_word_order,word_order,"À gauche de une poire verte, il y a deux pommes rouge.",2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/fr/ChinesePromptRobustness/S05_word_order_seed2026051802_00001_.png,True,6.027,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S05,quantity_color,word_order,"À gauche de une poire verte, il y a deux pommes rouge.",left_of,"[{""name"": ""苹果"", ""color"": ""红色"", ""shape"": ""圆形"", ""count"": 2, ""x"": 0.34, ""y"": 0.52}, {""name"": ""梨"", ""color"": ""绿色"", ""shape"": ""圆形"", ""count"": 1, ""x"": 0.7, ""y"": 0.52}]",[],fr,French,True,"À gauche de une poire verte, il y a deux pommes rouge., clean simple composition, best quality",54,26,False,0
S05_attribute_swap,attribute_swap,Deux pommes verte sont à gauche de une poire rouge.,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/fr/ChinesePromptRobustness/S05_attribute_swap_seed2026051801_00001_.png,True,6.028,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S05,quantity_color,attribute_swap,Deux pommes verte sont à gauche de une poire rouge.,left_of,"[{""name"": ""苹果"", ""color"": ""绿色"", ""shape"": ""圆形"", ""count"": 2, ""x"": 0.34, ""y"": 0.52}, {""name"": ""梨"", ""color"": ""红色"", ""shape"": ""圆形"", ""count"": 1, ""x"": 0.7, ""y"": 0.52}]",[],fr,French,True,"Deux pommes verte sont à gauche de une poire rouge., clean simple composition, best quality",51,23,False,0
S05_attribute_swap,attribute_swap,Deux pommes verte sont à gauche de une poire rouge.,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/fr/ChinesePromptRobustness/S05_attribute_swap_seed2026051802_00001_.png,True,6.024,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S05,quantity_color,attribute_swap,Deux pommes verte sont à gauche de une poire rouge.,left_of,"[{""name"": ""苹果"", ""color"": ""绿色"", ""shape"": ""圆形"", ""count"": 2, ""x"": 0.34, ""y"": 0.52}, {""name"": ""梨"", ""color"": ""红色"", ""shape"": ""圆形"", ""count"": 1, ""x"": 0.7, ""y"": 0.52}]",[],fr,French,True,"Deux pommes verte sont à gauche de une poire rouge., clean simple composition, best quality",51,23,False,0
S05_quantity_shift,quantity_shift,Une pomme rouge est à gauche de une poire verte.,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/fr/ChinesePromptRobustness/S05_quantity_shift_seed2026051801_00001_.png,True,8.039,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S05,quantity_color,quantity_shift,Une pomme rouge est à gauche de une poire verte.,left_of,"[{""name"": ""苹果"", ""color"": ""红色"", ""shape"": ""圆形"", ""count"": 1, ""x"": 0.34, ""y"": 0.52}, {""name"": ""梨"", ""color"": ""绿色"", ""shape"": ""圆形"", ""count"": 1, ""x"": 0.7, ""y"": 0.52}]",[],fr,French,True,"Une pomme rouge est à gauche de une poire verte., clean simple composition, best quality",48,23,False,0
S05_quantity_shift,quantity_shift,Une pomme rouge est à gauche de une poire verte.,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/fr/ChinesePromptRobustness/S05_quantity_shift_seed2026051802_00001_.png,True,6.023,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S05,quantity_color,quantity_shift,Une pomme rouge est à gauche de une poire verte.,left_of,"[{""name"": ""苹果"", ""color"": ""红色"", ""shape"": ""圆形"", ""count"": 1, ""x"": 0.34, ""y"": 0.52}, {""name"": ""梨"", ""color"": ""绿色"", ""shape"": ""圆形"", ""count"": 1, ""x"": 0.7, ""y"": 0.52}]",[],fr,French,True,"Une pomme rouge est à gauche de une poire verte., clean simple composition, best quality",48,23,False,0
S06_base,base,Trois ballons bleu sont à droite de une boîte jaune.,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/fr/ChinesePromptRobustness/S06_base_seed2026051801_00001_.png,True,8.033,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S06,quantity_color,base,Trois ballons bleu sont à droite de une boîte jaune.,right_of,"[{""name"": ""气球"", ""color"": ""蓝色"", ""shape"": ""圆形"", ""count"": 3, ""x"": 0.62, ""y"": 0.44}, {""name"": ""盒子"", ""color"": ""黄色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.3, ""y"": 0.68}]",[],fr,French,True,"Trois ballons bleu sont à droite de une boîte jaune., clean simple composition, best quality",52,25,False,0
S06_base,base,Trois ballons bleu sont à droite de une boîte jaune.,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/fr/ChinesePromptRobustness/S06_base_seed2026051802_00001_.png,True,6.058,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S06,quantity_color,base,Trois ballons bleu sont à droite de une boîte jaune.,right_of,"[{""name"": ""气球"", ""color"": ""蓝色"", ""shape"": ""圆形"", ""count"": 3, ""x"": 0.62, ""y"": 0.44}, {""name"": ""盒子"", ""color"": ""黄色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.3, ""y"": 0.68}]",[],fr,French,True,"Trois ballons bleu sont à droite de une boîte jaune., clean simple composition, best quality",52,25,False,0
S06_synonym,synonym,Veuillez générer une image simple : Trois ballons bleu sont à droite de une boîte jaune.,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/fr/ChinesePromptRobustness/S06_synonym_seed2026051801_00001_.png,True,6.026,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S06,quantity_color,synonym,Veuillez générer une image simple : Trois ballons bleu sont à droite de une boîte jaune.,right_of,"[{""name"": ""气球"", ""color"": ""蓝色"", ""shape"": ""圆形"", ""count"": 3, ""x"": 0.62, ""y"": 0.44}, {""name"": ""盒子"", ""color"": ""黄色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.3, ""y"": 0.68}]",[],fr,French,True,"Veuillez générer une image simple : Trois ballons bleu sont à droite de une boîte jaune., clean simple composition, best quality",88,38,False,0
S06_synonym,synonym,Veuillez générer une image simple : Trois ballons bleu sont à droite de une boîte jaune.,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/fr/ChinesePromptRobustness/S06_synonym_seed2026051802_00001_.png,True,6.017,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S06,quantity_color,synonym,Veuillez générer une image simple : Trois ballons bleu sont à droite de une boîte jaune.,right_of,"[{""name"": ""气球"", ""color"": ""蓝色"", ""shape"": ""圆形"", ""count"": 3, ""x"": 0.62, ""y"": 0.44}, {""name"": ""盒子"", ""color"": ""黄色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.3, ""y"": 0.68}]",[],fr,French,True,"Veuillez générer une image simple : Trois ballons bleu sont à droite de une boîte jaune., clean simple composition, best quality",88,38,False,0
S06_word_order,word_order,"À droite de une boîte jaune, il y a trois ballons bleu.",2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/fr/ChinesePromptRobustness/S06_word_order_seed2026051801_00001_.png,True,6.026,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S06,quantity_color,word_order,"À droite de une boîte jaune, il y a trois ballons bleu.",right_of,"[{""name"": ""气球"", ""color"": ""蓝色"", ""shape"": ""圆形"", ""count"": 3, ""x"": 0.62, ""y"": 0.44}, {""name"": ""盒子"", ""color"": ""黄色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.3, ""y"": 0.68}]",[],fr,French,True,"À droite de une boîte jaune, il y a trois ballons bleu., clean simple composition, best quality",55,28,False,0
S06_word_order,word_order,"À droite de une boîte jaune, il y a trois ballons bleu.",2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/fr/ChinesePromptRobustness/S06_word_order_seed2026051802_00001_.png,True,6.023,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S06,quantity_color,word_order,"À droite de une boîte jaune, il y a trois ballons bleu.",right_of,"[{""name"": ""气球"", ""color"": ""蓝色"", ""shape"": ""圆形"", ""count"": 3, ""x"": 0.62, ""y"": 0.44}, {""name"": ""盒子"", ""color"": ""黄色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.3, ""y"": 0.68}]",[],fr,French,True,"À droite de une boîte jaune, il y a trois ballons bleu., clean simple composition, best quality",55,28,False,0
S06_attribute_swap,attribute_swap,Trois ballons jaune sont à droite de une boîte bleue.,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/fr/ChinesePromptRobustness/S06_attribute_swap_seed2026051801_00001_.png,True,6.03,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S06,quantity_color,attribute_swap,Trois ballons jaune sont à droite de une boîte bleue.,right_of,"[{""name"": ""气球"", ""color"": ""黄色"", ""shape"": ""圆形"", ""count"": 3, ""x"": 0.62, ""y"": 0.44}, {""name"": ""盒子"", ""color"": ""蓝色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.3, ""y"": 0.68}]",[],fr,French,True,"Trois ballons jaune sont à droite de une boîte bleue., clean simple composition, best quality",53,26,False,0
S06_attribute_swap,attribute_swap,Trois ballons jaune sont à droite de une boîte bleue.,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/fr/ChinesePromptRobustness/S06_attribute_swap_seed2026051802_00001_.png,True,6.025,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S06,quantity_color,attribute_swap,Trois ballons jaune sont à droite de une boîte bleue.,right_of,"[{""name"": ""气球"", ""color"": ""黄色"", ""shape"": ""圆形"", ""count"": 3, ""x"": 0.62, ""y"": 0.44}, {""name"": ""盒子"", ""color"": ""蓝色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.3, ""y"": 0.68}]",[],fr,French,True,"Trois ballons jaune sont à droite de une boîte bleue., clean simple composition, best quality",53,26,False,0
S06_quantity_shift,quantity_shift,Deux ballons bleu sont à droite de une boîte jaune.,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/fr/ChinesePromptRobustness/S06_quantity_shift_seed2026051801_00001_.png,True,6.026,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S06,quantity_color,quantity_shift,Deux ballons bleu sont à droite de une boîte jaune.,right_of,"[{""name"": ""气球"", ""color"": ""蓝色"", ""shape"": ""圆形"", ""count"": 2, ""x"": 0.62, ""y"": 0.44}, {""name"": ""盒子"", ""color"": ""黄色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.3, ""y"": 0.68}]",[],fr,French,True,"Deux ballons bleu sont à droite de une boîte jaune., clean simple composition, best quality",51,24,False,0
S06_quantity_shift,quantity_shift,Deux ballons bleu sont à droite de une boîte jaune.,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/fr/ChinesePromptRobustness/S06_quantity_shift_seed2026051802_00001_.png,True,8.035,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S06,quantity_color,quantity_shift,Deux ballons bleu sont à droite de une boîte jaune.,right_of,"[{""name"": ""气球"", ""color"": ""蓝色"", ""shape"": ""圆形"", ""count"": 2, ""x"": 0.62, ""y"": 0.44}, {""name"": ""盒子"", ""color"": ""黄色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.3, ""y"": 0.68}]",[],fr,French,True,"Deux ballons bleu sont à droite de une boîte jaune., clean simple composition, best quality",51,24,False,0
S07_base,base,Une voiture noire est à gauche de un vélo blanc.,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/fr/ChinesePromptRobustness/S07_base_seed2026051801_00001_.png,True,6.027,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S07,attribute_binding,base,Une voiture noire est à gauche de un vélo blanc.,left_of,"[{""name"": ""汽车"", ""color"": ""黑色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.3, ""y"": 0.58}, {""name"": ""自行车"", ""color"": ""白色"", ""shape"": ""三角形"", ""count"": 1, ""x"": 0.7, ""y"": 0.58}]",[],fr,French,True,"Une voiture noire est à gauche de un vélo blanc., clean simple composition, best quality",48,24,False,0
S07_base,base,Une voiture noire est à gauche de un vélo blanc.,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/fr/ChinesePromptRobustness/S07_base_seed2026051802_00001_.png,True,6.027,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S07,attribute_binding,base,Une voiture noire est à gauche de un vélo blanc.,left_of,"[{""name"": ""汽车"", ""color"": ""黑色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.3, ""y"": 0.58}, {""name"": ""自行车"", ""color"": ""白色"", ""shape"": ""三角形"", ""count"": 1, ""x"": 0.7, ""y"": 0.58}]",[],fr,French,True,"Une voiture noire est à gauche de un vélo blanc., clean simple composition, best quality",48,24,False,0
S07_synonym,synonym,Veuillez générer une image simple : Une voiture noire est à gauche de un vélo blanc.,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/fr/ChinesePromptRobustness/S07_synonym_seed2026051801_00001_.png,True,6.026,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S07,attribute_binding,synonym,Veuillez générer une image simple : Une voiture noire est à gauche de un vélo blanc.,left_of,"[{""name"": ""汽车"", ""color"": ""黑色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.3, ""y"": 0.58}, {""name"": ""自行车"", ""color"": ""白色"", ""shape"": ""三角形"", ""count"": 1, ""x"": 0.7, ""y"": 0.58}]",[],fr,French,True,"Veuillez générer une image simple : Une voiture noire est à gauche de un vélo blanc., clean simple composition, best quality",84,37,False,0
S07_synonym,synonym,Veuillez générer une image simple : Une voiture noire est à gauche de un vélo blanc.,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/fr/ChinesePromptRobustness/S07_synonym_seed2026051802_00001_.png,True,6.017,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S07,attribute_binding,synonym,Veuillez générer une image simple : Une voiture noire est à gauche de un vélo blanc.,left_of,"[{""name"": ""汽车"", ""color"": ""黑色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.3, ""y"": 0.58}, {""name"": ""自行车"", ""color"": ""白色"", ""shape"": ""三角形"", ""count"": 1, ""x"": 0.7, ""y"": 0.58}]",[],fr,French,True,"Veuillez générer une image simple : Une voiture noire est à gauche de un vélo blanc., clean simple composition, best quality",84,37,False,0
S07_word_order,word_order,"À gauche de un vélo blanc, il y a une voiture noire.",2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/fr/ChinesePromptRobustness/S07_word_order_seed2026051801_00001_.png,True,6.023,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S07,attribute_binding,word_order,"À gauche de un vélo blanc, il y a une voiture noire.",left_of,"[{""name"": ""汽车"", ""color"": ""黑色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.3, ""y"": 0.58}, {""name"": ""自行车"", ""color"": ""白色"", ""shape"": ""三角形"", ""count"": 1, ""x"": 0.7, ""y"": 0.58}]",[],fr,French,True,"À gauche de un vélo blanc, il y a une voiture noire., clean simple composition, best quality",52,27,False,0
S07_word_order,word_order,"À gauche de un vélo blanc, il y a une voiture noire.",2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/fr/ChinesePromptRobustness/S07_word_order_seed2026051802_00001_.png,True,6.023,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S07,attribute_binding,word_order,"À gauche de un vélo blanc, il y a une voiture noire.",left_of,"[{""name"": ""汽车"", ""color"": ""黑色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.3, ""y"": 0.58}, {""name"": ""自行车"", ""color"": ""白色"", ""shape"": ""三角形"", ""count"": 1, ""x"": 0.7, ""y"": 0.58}]",[],fr,French,True,"À gauche de un vélo blanc, il y a une voiture noire., clean simple composition, best quality",52,27,False,0
S07_attribute_swap,attribute_swap,Une voiture blanche est à gauche de un vélo noir.,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/fr/ChinesePromptRobustness/S07_attribute_swap_seed2026051801_00001_.png,True,6.029,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S07,attribute_binding,attribute_swap,Une voiture blanche est à gauche de un vélo noir.,left_of,"[{""name"": ""汽车"", ""color"": ""白色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.3, ""y"": 0.58}, {""name"": ""自行车"", ""color"": ""黑色"", ""shape"": ""三角形"", ""count"": 1, ""x"": 0.7, ""y"": 0.58}]",[],fr,French,True,"Une voiture blanche est à gauche de un vélo noir., clean simple composition, best quality",49,23,False,0
S07_attribute_swap,attribute_swap,Une voiture blanche est à gauche de un vélo noir.,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/fr/ChinesePromptRobustness/S07_attribute_swap_seed2026051802_00001_.png,True,6.097,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S07,attribute_binding,attribute_swap,Une voiture blanche est à gauche de un vélo noir.,left_of,"[{""name"": ""汽车"", ""color"": ""白色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.3, ""y"": 0.58}, {""name"": ""自行车"", ""color"": ""黑色"", ""shape"": ""三角形"", ""count"": 1, ""x"": 0.7, ""y"": 0.58}]",[],fr,French,True,"Une voiture blanche est à gauche de un vélo noir., clean simple composition, best quality",49,23,False,0
S08_base,base,Un chat gris est au-dessus de un chien marron.,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/fr/ChinesePromptRobustness/S08_base_seed2026051801_00001_.png,True,8.112,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S08,attribute_binding,base,Un chat gris est au-dessus de un chien marron.,above,"[{""name"": ""猫"", ""color"": ""灰色"", ""shape"": ""圆形"", ""count"": 1, ""x"": 0.66, ""y"": 0.34}, {""name"": ""狗"", ""color"": ""棕色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.36, ""y"": 0.66}]",[],fr,French,True,"Un chat gris est au-dessus de un chien marron., clean simple composition, best quality",46,23,False,0
S08_base,base,Un chat gris est au-dessus de un chien marron.,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/fr/ChinesePromptRobustness/S08_base_seed2026051802_00001_.png,True,6.021,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S08,attribute_binding,base,Un chat gris est au-dessus de un chien marron.,above,"[{""name"": ""猫"", ""color"": ""灰色"", ""shape"": ""圆形"", ""count"": 1, ""x"": 0.66, ""y"": 0.34}, {""name"": ""狗"", ""color"": ""棕色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.36, ""y"": 0.66}]",[],fr,French,True,"Un chat gris est au-dessus de un chien marron., clean simple composition, best quality",46,23,False,0
S08_synonym,synonym,Veuillez générer une image simple : Un chat gris est au-dessus de un chien marron.,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/fr/ChinesePromptRobustness/S08_synonym_seed2026051801_00001_.png,True,8.03,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S08,attribute_binding,synonym,Veuillez générer une image simple : Un chat gris est au-dessus de un chien marron.,above,"[{""name"": ""猫"", ""color"": ""灰色"", ""shape"": ""圆形"", ""count"": 1, ""x"": 0.66, ""y"": 0.34}, {""name"": ""狗"", ""color"": ""棕色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.36, ""y"": 0.66}]",[],fr,French,True,"Veuillez générer une image simple : Un chat gris est au-dessus de un chien marron., clean simple composition, best quality",82,36,False,0
S08_synonym,synonym,Veuillez générer une image simple : Un chat gris est au-dessus de un chien marron.,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/fr/ChinesePromptRobustness/S08_synonym_seed2026051802_00001_.png,True,6.044,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S08,attribute_binding,synonym,Veuillez générer une image simple : Un chat gris est au-dessus de un chien marron.,above,"[{""name"": ""猫"", ""color"": ""灰色"", ""shape"": ""圆形"", ""count"": 1, ""x"": 0.66, ""y"": 0.34}, {""name"": ""狗"", ""color"": ""棕色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.36, ""y"": 0.66}]",[],fr,French,True,"Veuillez générer une image simple : Un chat gris est au-dessus de un chien marron., clean simple composition, best quality",82,36,False,0
S08_word_order,word_order,"Au-dessus de un chien marron, il y a un chat gris.",2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/fr/ChinesePromptRobustness/S08_word_order_seed2026051801_00001_.png,True,8.038,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S08,attribute_binding,word_order,"Au-dessus de un chien marron, il y a un chat gris.",above,"[{""name"": ""猫"", ""color"": ""灰色"", ""shape"": ""圆形"", ""count"": 1, ""x"": 0.66, ""y"": 0.34}, {""name"": ""狗"", ""color"": ""棕色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.36, ""y"": 0.66}]",[],fr,French,True,"Au-dessus de un chien marron, il y a un chat gris., clean simple composition, best quality",50,26,False,0
S08_word_order,word_order,"Au-dessus de un chien marron, il y a un chat gris.",2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/fr/ChinesePromptRobustness/S08_word_order_seed2026051802_00001_.png,True,8.029,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S08,attribute_binding,word_order,"Au-dessus de un chien marron, il y a un chat gris.",above,"[{""name"": ""猫"", ""color"": ""灰色"", ""shape"": ""圆形"", ""count"": 1, ""x"": 0.66, ""y"": 0.34}, {""name"": ""狗"", ""color"": ""棕色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.36, ""y"": 0.66}]",[],fr,French,True,"Au-dessus de un chien marron, il y a un chat gris., clean simple composition, best quality",50,26,False,0
S08_attribute_swap,attribute_swap,Un chat marron est au-dessus de un chien gris.,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/fr/ChinesePromptRobustness/S08_attribute_swap_seed2026051801_00001_.png,True,6.028,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S08,attribute_binding,attribute_swap,Un chat marron est au-dessus de un chien gris.,above,"[{""name"": ""猫"", ""color"": ""棕色"", ""shape"": ""圆形"", ""count"": 1, ""x"": 0.66, ""y"": 0.34}, {""name"": ""狗"", ""color"": ""灰色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.36, ""y"": 0.66}]",[],fr,French,True,"Un chat marron est au-dessus de un chien gris., clean simple composition, best quality",46,23,False,0
